1786752000000000,62965.03000000,62980.00000000,62860.00000000,62978.60000000,1.05856000,1786759199999999,66663.32164240,31,0.02876000,1810.83371620,0
1786759200000000,62999.99000000,63111.22000000,62993.32000000,62993.32000000,0.03809000,1786766399999999,2400.62478650,20,0.01867000,1177.11043960,0
1786766400000000,63061.89000000,63070.04000000,63018.30000000,63018.30000000,0.02313000,1786773599999999,1458.65942920,5,0.00769000,484.85822520,0
1786773600000000,63002.15000000,63056.00000000,62945.01000000,62998.81000000,0.06113000,1786780799999999,3851.60803560,22,0.02938000,1851.75065370,0
1786780800000000,63023.65000000,63023.65000000,62876.87000000,62969.90000000,1.23215000,1786787999999999,77552.13419040,85,0.92829000,58436.14629020,0
1786788000000000,62969.90000000,63010.37000000,62969.90000000,62972.50000000,0.58536000,1786795199999999,36860.23043130,19,0.56939000,35854.55312360,0
1786795200000000,62964.10000000,63015.76000000,62908.74000000,63015.76000000,1.71246000,1786802399999999,107764.29945980,63,0.87677000,55191.84525010,0
1786802400000000,62998.94000000,63071.01000000,62969.90000000,63071.01000000,0.57251000,1786809599999999,36068.31298940,52,0.55695000,35088.11049560,0
1786809600000000,63008.76000000,63074.61000000,62970.57000000,63030.83000000,0.31454000,1786816799999999,19824.18586690,40,0.29201000,18405.10395600,0
1786816800000000,63030.83000000,63083.83000000,63011.40000000,63083.83000000,0.49878000,1786823999999999,31438.63489730,18,0.49541000,31226.09301020,0
1786824000000000,63084.48000000,63128.76000000,63015.45000000,63128.76000000,0.47334000,1786831199999999,29849.33394140,27,0.46965000,29616.77172560,0
1786831200000000,63091.80000000,63117.58000000,63063.95000000,63063.95000000,0.22590000,1786838399999999,14252.34642610,15,0.22071000,13924.95830470,0
