1777939200000000,79854.46000000,80321.90000000,79854.46000000,80321.90000000,0.02727000,1777946399999999,2184.69393380,30,0.00709000,567.17596940,0
1777946400000000,80401.98000000,81030.59000000,80388.50000000,80882.38000000,1.27557000,1777953599999999,103282.08341670,52,1.27255000,103037.87347390,0
1777953600000000,80842.68000000,81100.00000000,80611.67000000,80957.47000000,0.79122000,1777960799999999,63905.60113020,106,0.05796000,4697.19277090,0
1777960800000000,80916.68000000,81083.12000000,80722.56000000,80861.23000000,0.18369000,1777967999999999,14845.63941990,38,0.06416000,5194.73814540,0
1777968000000000,80869.33000000,80882.80000000,80567.46000000,80567.46000000,0.03047000,1777975199999999,2461.85648900,21,0.02984000,2411.00063640,0
1777975200000000,80594.17000000,81028.19000000,80594.17000000,80943.90000000,0.12808000,1777982399999999,10355.01355530,68,0.06461000,5223.06408610,0
1777982400000000,81046.21000000,81705.16000000,81046.21000000,81347.94000000,0.20777000,1777989599999999,16911.80607700,75,0.12839000,10447.42824630,0
1777989600000000,81286.99000000,81643.93000000,80943.01000000,81548.06000000,0.20180000,1777996799999999,16416.92374290,50,0.09392000,7647.53030600,0
1777996800000000,81573.79000000,81573.79000000,81105.20000000,81251.90000000,0.05440000,1778003999999999,4419.78023070,32,0.01339000,1088.73581480,0
1778004000000000,81295.37000000,81605.88000000,81295.37000000,81605.88000000,0.04003000,1778011199999999,3261.31507640,26,0.03447000,2808.52326510,0
1778011200000000,81609.77000000,81711.25000000,81374.41000000,81495.71000000,0.07045000,1778018399999999,5750.04632160,32,0.06736000,5497.91945420,0
1778018400000000,81374.41000000,81429.02000000,80866.53000000,80866.53000000,0.03506000,1778025599999999,2843.32089030,44,0.00800000,649.08270510,0
