1784332800000000,63852.78000000,63938.60000000,63852.78000000,63938.60000000,0.00508000,1784339999999999,324.52950320,4,0.00208000,132.97116320,0
1784340000000000,63908.84000000,63983.87000000,63908.84000000,63917.76000000,0.04243000,1784347199999999,2712.26471250,8,0.01520000,971.59377000,0
1784347200000000,63955.21000000,63955.21000000,63911.29000000,63941.39000000,0.07201000,1784354399999999,4604.84289400,20,0.00323000,206.52779510,0
1784354400000000,63940.74000000,63984.00000000,63898.38000000,63969.19000000,0.13274000,1784361599999999,8488.17346570,18,0.11128000,7115.40869240,0
1784361600000000,63968.55000000,63968.55000000,63897.87000000,63950.11000000,0.12234000,1784368799999999,7820.82844320,40,0.06157000,3936.36203610,0
1784368800000000,63955.88000000,64029.00000000,63955.88000000,64029.00000000,0.08640000,1784375999999999,5528.20623030,21,0.04670000,2988.23141640,0
1784376000000000,64051.16000000,64195.85000000,63935.08000000,64016.82000000,0.12036000,1784383199999999,7708.79896040,39,0.06802000,4360.54707160,0
1784383200000000,64117.56000000,64142.60000000,64029.73000000,64117.41000000,0.13732000,1784390399999999,8805.44607280,90,0.03826000,2453.49519380,0
1784390400000000,64050.42000000,64425.00000000,64050.42000000,64393.91000000,0.18827000,1784397599999999,12099.68945700,50,0.12872000,8271.80576710,0
1784397600000000,64412.05000000,64588.69000000,64412.05000000,64469.04000000,0.09732000,1784404799999999,6283.33139040,24,0.01730000,1115.91688480,0
1784404800000000,64488.77000000,64734.94000000,64488.77000000,64734.94000000,0.04564000,1784411999999999,2950.52223860,19,0.02076000,1342.83585730,0
1784412000000000,64706.29000000,64781.71000000,64690.12000000,64743.64000000,0.06506000,1784419199999999,4213.33103280,17,0.03076000,1992.43526680,0
