1780358400000000,71356.95000000,71356.95000000,70600.00000000,70600.00000000,1.41016000,1780365599999999,100283.34695580,246,1.27809000,90932.09119960,0
1780365600000000,70616.30000000,70913.69000000,70098.89000000,70855.53000000,0.10957000,1780372799999999,7717.98381630,336,0.06889000,4843.74750180,0
1780372800000000,70870.73000000,70934.56000000,70184.13000000,70184.13000000,0.12623000,1780379999999999,8918.25686740,297,0.01769000,1249.43796100,0
1780380000000000,70236.66000000,70344.41000000,69668.91000000,70114.40000000,1.08538000,1780387199999999,75876.62596860,379,0.12448000,8710.65666470,0
1780387200000000,69968.40000000,70008.57000000,69246.55000000,69326.96000000,1.05009000,1780394399999999,73219.12059780,365,0.45322000,31699.94344970,0
1780394400000000,69296.32000000,69672.02000000,69296.32000000,69428.64000000,0.20895000,1780401599999999,14514.58574000,343,0.12143000,8439.49850860,0
1780401600000000,69362.45000000,69478.87000000,68691.17000000,68719.55000000,1.20085000,1780408799999999,82906.41054800,644,0.43065000,29730.29953130,0
1780408800000000,68719.55000000,68746.66000000,66900.00000000,67194.06000000,3.19817000,1780415999999999,215360.12473910,1376,0.67247000,45538.81461470,0
1780416000000000,67186.81000000,68023.22000000,67109.59000000,67414.74000000,0.47235000,1780423199999999,31921.57440350,564,0.24629000,16644.79824240,0
1780423200000000,67461.80000000,67544.24000000,66317.77000000,67097.68000000,0.52297000,1780430399999999,34851.61201890,189,0.06133000,4102.30676410,0
1780430400000000,67200.38000000,67895.68000000,66836.87000000,67549.28000000,0.25281000,1780437599999999,17049.34616400,76,0.10478000,7074.00306560,0
1780437600000000,67289.70000000,67289.70000000,66134.53000000,66762.38000000,0.38101000,1780444799999999,25405.45465810,169,0.12836000,8558.35547000,0
