1766880000000000,87747.80000000,87844.58000000,87720.17000000,87746.98000000,0.00156000,1766887199999999,136.96712070,7,0.00132000,115.90868180,0
1766887200000000,87800.26000000,87830.94000000,87734.18000000,87734.18000000,0.00078000,1766894399999999,68.48056840,3,0.00078000,68.48056840,0
1766894400000000,87650.83000000,87650.83000000,87650.83000000,87650.83000000,0.00172000,1766901599999999,150.75942760,2,0.00172000,150.75942760,0
1766901600000000,87714.26000000,87715.15000000,87679.44000000,87679.44000000,0.00885000,1766908799999999,776.24713600,4,0.00885000,776.24713600,0
1766908800000000,87761.67000000,87887.58000000,87761.67000000,87781.31000000,0.03252000,1766915999999999,2855.77276890,12,0.03252000,2855.77276890,0
1766916000000000,87846.93000000,87873.25000000,87813.24000000,87813.24000000,0.00158000,1766923199999999,138.78861560,6,0.00066000,57.98094000,0
1766923200000000,87795.10000000,87850.84000000,87741.81000000,87850.84000000,0.03051000,1766930399999999,2678.35860830,92,0.02211000,1941.17800360,0
1766930400000000,87957.16000000,87957.16000000,87920.33000000,87920.33000000,0.00123000,1766937599999999,108.14568890,2,0.00123000,108.14568890,0
1766937600000000,87848.43000000,87848.43000000,87737.86000000,87737.86000000,0.00721000,1766944799999999,633.28494650,5,0.00710000,623.63378190,0
1766944800000000,87696.48000000,87696.48000000,87483.17000000,87555.39000000,0.01013000,1766951999999999,887.10870260,16,0.00068000,59.59122200,0
1766952000000000,87467.19000000,87591.05000000,87467.19000000,87548.67000000,0.00057000,1766959199999999,49.91102370,3,0.00050000,43.78832040,0
1766959200000000,87593.59000000,87897.76000000,87593.59000000,87648.61000000,0.00839000,1766966399999999,736.77261230,12,0.00094000,82.53000820,0
