1768176000000000,90889.27000000,91703.45000000,90682.57000000,91298.66000000,0.06169000,1768183199999999,5631.10161680,48,0.04828000,4410.23440220,0
1768183200000000,91377.99000000,92376.88000000,91339.63000000,91815.44000000,0.03379000,1768190399999999,3112.66697190,75,0.00451000,415.07189830,0
1768190400000000,91742.04000000,92130.54000000,91742.04000000,92007.65000000,0.04510000,1768197599999999,4149.83831450,28,0.03317000,3052.64116490,0
1768197600000000,91994.29000000,92090.03000000,91336.29000000,91343.21000000,0.09654000,1768204799999999,8873.15567860,119,0.03215000,2956.12695640,0
1768204800000000,91294.13000000,91502.62000000,90324.58000000,90680.00000000,0.26062000,1768211999999999,23641.91350890,131,0.08650000,7851.99928180,0
1768212000000000,90551.71000000,90862.23000000,90318.64000000,90572.85000000,0.19699000,1768219199999999,17837.79579860,64,0.18931000,17142.17531380,0
1768219200000000,90558.43000000,90980.84000000,90482.85000000,90570.93000000,0.10696000,1768226399999999,9708.25460700,50,0.09700000,8805.74074300,0
1768226400000000,90538.99000000,91569.42000000,90063.68000000,91569.42000000,0.64127000,1768233599999999,58174.29292430,241,0.57134000,51836.91015570,0
1768233600000000,91603.87000000,92226.61000000,90948.70000000,91385.00000000,0.30231000,1768240799999999,27796.34212080,325,0.20458000,18829.33208900,0
1768240800000000,91425.74000000,91823.13000000,91347.51000000,91711.65000000,0.03409000,1768247999999999,3122.02856390,60,0.02393000,2191.64061490,0
1768248000000000,91877.16000000,91877.16000000,90899.10000000,90899.10000000,0.02593000,1768255199999999,2374.84662750,36,0.02291000,2098.55482820,0
1768255200000000,91150.16000000,91284.44000000,91076.27000000,91197.22000000,0.07630000,1768262399999999,6959.74724570,32,0.00948000,865.00380340,0
