1767744000000000,93751.84000000,93751.84000000,92335.79000000,92457.54000000,0.01479000,1767751199999999,1376.91398630,64,0.00327000,303.11963900,0
1767751200000000,92368.18000000,93041.81000000,92245.80000000,92803.01000000,0.01280000,1767758399999999,1188.10877660,33,0.00810000,751.79429690,0
1767758400000000,92778.41000000,92864.66000000,92506.31000000,92533.07000000,0.03005000,1767765599999999,2785.24868920,29,0.02868000,2658.19711350,0
1767765600000000,92514.51000000,92835.27000000,92514.51000000,92798.54000000,0.00676000,1767772799999999,626.57493610,22,0.00510000,472.64426940,0
1767772800000000,92864.08000000,92904.79000000,91588.10000000,91705.10000000,0.09469000,1767779999999999,8730.24288700,71,0.01604000,1477.91421280,0
1767780000000000,91572.22000000,92463.17000000,91572.22000000,92078.43000000,0.14193000,1767787199999999,13066.82001540,63,0.12268000,11296.19340510,0
1767787200000000,92076.87000000,92464.40000000,91824.88000000,91998.01000000,3.21952000,1767794399999999,296277.53324470,353,1.64614000,151495.04757480,0
1767794400000000,92009.00000000,92175.66000000,91000.00000000,91323.96000000,10.01208000,1767801599999999,915912.44312270,1302,4.88566000,446918.79444070,0
1767801600000000,91268.96000000,91711.04000000,91043.45000000,91248.93000000,5.89722000,1767808799999999,538951.69580210,632,2.84925000,260393.66255410,0
1767808800000000,91166.99000000,91326.98000000,90659.00000000,91131.10000000,0.06729000,1767815999999999,6123.30290800,64,0.04166000,3789.35521220,0
1767816000000000,91138.50000000,91142.69000000,90758.97000000,91047.54000000,0.03186000,1767823199999999,2899.76733350,28,0.03038000,2765.14946750,0
1767823200000000,90944.85000000,91406.04000000,90893.41000000,91306.99000000,2.39801000,1767830399999999,218850.27794710,246,1.21231000,110618.22156490,0
