1786924800000000,62847.85000000,63152.75000000,62690.67000000,63091.80000000,8.08203000,1786931999999999,508306.24686660,423,5.27062000,331591.68193830,0
1786932000000000,63030.85000000,63396.55000000,63020.68000000,63396.55000000,3.16919000,1786939199999999,200335.43038230,123,2.35405000,148872.53965280,0
1786939200000000,63396.55000000,63490.00000000,63385.75000000,63406.00000000,1.20743000,1786946399999999,76569.17679480,111,0.85256000,54071.61248380,0
1786946400000000,63457.50000000,63579.40000000,63457.50000000,63457.50000000,1.22135000,1786953599999999,77567.84849800,96,0.71255000,45268.67333450,0
1786953600000000,63457.50000000,63457.50000000,63259.47000000,63260.24000000,1.74149000,1786960799999999,110262.32749210,78,0.35693000,22601.34531270,0
1786960800000000,63269.13000000,63701.30000000,63259.99000000,63544.82000000,1.73836000,1786967999999999,110343.74939070,132,1.55343000,98586.01399730,0
1786968000000000,63577.52000000,63714.00000000,63396.55000000,63610.31000000,3.85528000,1786975199999999,244956.13883580,239,2.00896000,127697.23090570,0
1786975200000000,63537.86000000,64155.77000000,63537.86000000,64123.45000000,1.33897000,1786982399999999,85253.52915060,138,1.08475000,69058.21975870,0
1786982400000000,64116.76000000,64598.05000000,63911.44000000,64246.00000000,0.40894000,1786989599999999,26169.14016310,66,0.39616000,25349.66245420,0
1786989600000000,64246.00000000,64799.99000000,64246.00000000,64399.59000000,0.13992000,1786996799999999,9006.98662030,87,0.09413000,6060.22383450,0
1786996800000000,64252.73000000,64372.35000000,64252.73000000,64297.82000000,0.02567000,1787003999999999,1651.51591660,20,0.01543000,992.64345990,0
1787004000000000,64365.69000000,64538.74000000,64274.72000000,64400.00000000,0.82912000,1787011199999999,53395.90430220,28,0.82770000,53304.45522320,0
