1781913600000000,63453.90000000,63660.95000000,63405.00000000,63558.04000000,0.02082000,1781920799999999,1322.30692920,23,0.01712000,1087.29737790,0
1781920800000000,63517.22000000,63518.43000000,63282.44000000,63461.06000000,0.02897000,1781927999999999,1837.36225540,61,0.02395000,1519.46405960,0
1781928000000000,63410.00000000,63849.02000000,63367.68000000,63655.53000000,0.05166000,1781935199999999,3284.73308010,85,0.04176000,2656.16302250,0
1781935200000000,63646.02000000,63782.37000000,63607.40000000,63748.88000000,0.01772000,1781942399999999,1128.92157350,8,0.01693000,1078.67172750,0
1781942400000000,63569.08000000,63744.27000000,63385.75000000,63725.53000000,0.02507000,1781949599999999,1593.25773090,23,0.01817000,1154.97022100,0
1781949600000000,63648.31000000,63702.75000000,63573.16000000,63700.00000000,0.05402000,1781956799999999,3439.09096750,83,0.01854000,1179.73457010,0
1781956800000000,63675.54000000,63691.91000000,63273.48000000,63412.88000000,0.05418000,1781963999999999,3447.61791920,19,0.05020000,3195.23019760,0
1781964000000000,63337.10000000,64305.96000000,63189.45000000,64064.31000000,0.11702000,1781971199999999,7488.11111480,104,0.07775000,4971.16728950,0
1781971200000000,64142.46000000,64142.46000000,63729.59000000,63845.07000000,0.15985000,1781978399999999,10223.97972790,42,0.09502000,6077.02330920,0
1781978400000000,63845.04000000,63926.31000000,63768.14000000,63907.12000000,0.02942000,1781985599999999,1877.67045470,14,0.02362000,1507.37275850,0
1781985600000000,63929.79000000,64001.50000000,63864.08000000,64001.50000000,0.01413000,1781992799999999,903.03961230,11,0.00631000,403.38868870,0
1781992800000000,63991.45000000,64291.59000000,63991.45000000,64253.33000000,0.01318000,1781999999999999,846.39865990,11,0.00586000,376.28359150,0
