C1_open,C1_high,C1_low,C1_close,C1_range,C1_body,C1_body_ratio,C1_upper_wick,C1_lower_wick,C1_upper_wick_ratio,C1_lower_wick_ratio,C1_close_location,C1_open_location,C1_return,C1_volume,C1_trades,C2_open,C2_high,C2_low,C2_close,C2_range,C2_body,C2_body_ratio,C2_upper_wick,C2_lower_wick,C2_upper_wick_ratio,C2_lower_wick_ratio,C2_close_location,C2_open_location,C2_return,C2_volume,C2_trades,C3_open,C3_high,C3_low,C3_close,C3_range,C3_body,C3_body_ratio,C3_upper_wick,C3_lower_wick,C3_upper_wick_ratio,C3_lower_wick_ratio,C3_close_location,C3_open_location,C3_return,C3_volume,C3_trades,C4_open,C4_high,C4_low,C4_close,C4_range,C4_body,C4_body_ratio,C4_upper_wick,C4_lower_wick,C4_upper_wick_ratio,C4_lower_wick_ratio,C4_close_location,C4_open_location,C4_return,C4_volume,C4_trades,H4_1_open,H4_1_high,H4_1_low,H4_1_close,H4_1_range,H4_1_body,H4_1_body_ratio,H4_1_upper_wick,H4_1_lower_wick,H4_1_upper_wick_ratio,H4_1_lower_wick_ratio,H4_1_close_location,H4_1_open_location,H4_1_return,H4_1_volume,H4_1_trades,H4_2_open,H4_2_high,H4_2_low,H4_2_close,H4_2_range,H4_2_body,H4_2_body_ratio,H4_2_upper_wick,H4_2_lower_wick,H4_2_upper_wick_ratio,H4_2_lower_wick_ratio,H4_2_close_location,H4_2_open_location,H4_2_return,H4_2_volume,H4_2_trades,H4_range_ratio,H4_return_change,H4_same_direction,H4_opposite_direction,H4_bullish_engulf,H4_bearish_engulf,H4_inside,window_high,window_low,window_range,C4_close_position,C2_C1_range_ratio,C3_C2_range_ratio,C4_C3_range_ratio,C4_vs_avg_range,range_trend,C4_break_C3_high,C4_break_C3_low,C4_close_above_C3_high,C4_close_below_C3_low,C4_inside_C3,C3_C4_return,C4_body_vs_C3_body,C4_volume_ratio,C4_trades_ratio,all_bullish,all_bearish,last2_bullish,last2_bearish,direction_sum,C5_direction,C5_return,C5_high_excursion,C5_low_excursion,C5_range,C5_break_high,C5_break_low,C6_direction,C6_return,C6_high_excursion,C6_low_excursion,C6_range,C6_break_high,C6_break_low,C7_direction,C7_return,C7_high_excursion,C7_low_excursion,C7_range,C7_break_high,C7_break_low,future_break_up,future_break_down,first_touch,timestamp
87966.13,88127.73,87757.81,87821.73,369.91999999999825,144.40000000000873,0.39035467128030227,161.59999999999127,63.919999999998254,0.4368512110726428,0.1727941176470549,0.1727941176470549,0.5631487889273572,-0.001641540897616034,0.05691,58,87846.93,88268.43,87846.93,87983.75,421.5,136.82000000000698,0.32460260972718147,284.679999999993,0.0,0.6753973902728185,0.0,0.32460260972718147,0.0,0.001557481860777754,0.09818,58,88014.46,89041.28,87774.18,88933.7,1267.1000000000058,919.2399999999907,0.7254676031883722,107.58000000000175,240.2800000000134,0.08490253334385704,0.18962986346777072,0.915097466656143,0.18962986346777072,0.010444192920117779,0.10256,198,88929.36,89279.42,88073.35,88330.8,1206.0699999999924,598.5599999999977,0.49628960176440956,350.0599999999977,257.4499999999971,0.2902484930393757,0.21346190519621475,0.21346190519621475,0.7097515069606243,-0.00673073549612857,0.08696,190,87966.13,88268.43,87757.81,87983.75,510.61999999999534,17.619999999995343,0.03450706983666034,284.679999999993,208.32000000000698,0.5575183110728048,0.4079746190905348,0.44248168892719514,0.4079746190905348,0.00020030436714679745,0.15509,116,88014.46,89279.42,87774.18,88330.8,1505.2400000000052,316.3399999999965,0.21015917727405292,948.6199999999953,240.2800000000134,0.6302117934681459,0.15962902925780112,0.369788206531854,0.15962902925780112,0.003594182137798718,0.18952,388,2.9478672985782364,0.003944478383792527,1,0,0,0,0,89279.42,87757.81,1521.6100000000006,0.3765682402192448,1.1394355536332235,3.006168446026111,0.9518348985873151,1.7576754172900775,335.40499999999884,1,0,0,0,0,-0.006779207432053291,0.6511465993646967,0.8478939157566302,0.9595959595959596,0,0,0,0,0.0,0,-0.00199805730277558,0.03084890346409547,-0.25064241165607776,428.320000000007,0,0,1,-0.000974858146875146,-0.01725803589619502,-0.3183207260730413,458.09999999999127,0,0,1,0.001724879656926026,0.12825231169616005,-0.06733657113189738,297.6100000000006,0,0,0,0,0,1767110400000000
87846.93,88268.43,87846.93,87983.75,421.5,136.82000000000698,0.32460260972718147,284.679999999993,0.0,0.6753973902728185,0.0,0.32460260972718147,0.0,0.001557481860777754,0.09818,58,88014.46,89041.28,87774.18,88933.7,1267.1000000000058,919.2399999999907,0.7254676031883722,107.58000000000175,240.2800000000134,0.08490253334385704,0.18962986346777072,0.915097466656143,0.18962986346777072,0.010444192920117779,0.10256,198,88929.36,89279.42,88073.35,88330.8,1206.0699999999924,598.5599999999977,0.49628960176440956,350.0599999999977,257.4499999999971,0.2902484930393757,0.21346190519621475,0.21346190519621475,0.7097515069606243,-0.00673073549612857,0.08696,190,88253.0,88377.74,87949.42,88154.31,428.320000000007,98.69000000000233,0.23041184161374842,124.74000000000524,204.88999999999942,0.2912308554351961,0.47835730295105544,0.47835730295105544,0.7087691445648039,-0.0011182622687048172,0.07851,98,87846.93,89041.28,87774.18,88933.7,1267.1000000000058,1086.770000000004,0.8576828979559618,107.58000000000175,72.75,0.08490253334385704,0.05741456870018125,0.915097466656143,0.05741456870018125,0.012371177911396636,0.20074,256,88929.36,89279.42,87949.42,88154.31,1330.0,775.0500000000029,0.5827443609022578,350.0599999999977,204.88999999999942,0.2632030075187952,0.15405263157894694,0.15405263157894694,0.7367969924812048,-0.008715344403693037,0.16547,288,1.0496409123194648,-0.00876371948991217,0,1,0,0,0,89279.42,87774.18,1505.2400000000052,0.25253780128086106,3.006168446026111,0.9518348985873151,0.35513693235053495,0.4439055229093547,-4.056999999999272,0,1,0,0,0,-0.00199805730277558,0.16487904303662576,0.9028288868445262,0.5157894736842106,0,0,0,1,0.0,1,0.0010252476594734272,0.09980468230979472,-0.2045321676277499,458.09999999999127,0,0,1,0.003730390493669633,0.24689750471685454,0.04918152586962782,297.6100000000006,0,0,1,0.005159588907224233,0.34703435996917004,0.013193909276926279,502.50999999999476,0,0,0,0,0,1767117600000000
88014.46,89041.28,87774.18,88933.7,1267.1000000000058,919.2399999999907,0.7254676031883722,107.58000000000175,240.2800000000134,0.08490253334385704,0.18962986346777072,0.915097466656143,0.18962986346777072,0.010444192920117779,0.10256,198,88929.36,89279.42,88073.35,88330.8,1206.0699999999924,598.5599999999977,0.49628960176440956,350.0599999999977,257.4499999999971,0.2902484930393757,0.21346190519621475,0.21346190519621475,0.7097515069606243,-0.00673073549612857,0.08696,190,88253.0,88377.74,87949.42,88154.31,428.320000000007,98.69000000000233,0.23041184161374842,124.74000000000524,204.88999999999942,0.2912308554351961,0.47835730295105544,0.47835730295105544,0.7087691445648039,-0.0011182622687048172,0.07851,98,88155.73,88304.54,87846.44,88244.69,458.09999999999127,88.9600000000064,0.19419340755295372,59.84999999999127,309.2899999999936,0.13064833005892254,0.6751582623881237,0.8693516699410775,0.6751582623881237,0.001009123286710878,0.07522,66,88014.46,89279.42,87774.18,88330.8,1505.2400000000052,316.3399999999965,0.21015917727405292,948.6199999999953,240.2800000000134,0.6302117934681459,0.15962902925780112,0.369788206531854,0.15962902925780112,0.003594182137798718,0.18952,388,88253.0,88377.74,87846.44,88244.69,531.3000000000029,8.309999999997672,0.015640880858267696,124.74000000000524,398.25,0.23478260869566075,0.7495765104460715,0.7495765104460715,0.7652173913043393,-9.416110500493069e-05,0.15372999999999998,164,0.3529669687225964,-0.000974858146875146,0,1,0,0,1,89279.42,87774.18,1505.2400000000052,0.3125813823709227,0.9518348985873151,0.35513693235053495,1.0695274561075452,0.4736531919806621,-320.47500000000304,0,1,0,0,0,0.0010252476594734272,0.901408450704269,0.9580945102534709,0.673469387755102,0,0,0,0,0.0,1,0.002702372233388761,0.18685392362679293,-0.010862055220433793,297.6100000000006,0,0,1,0.004130106865353422,0.28699077887910845,-0.04684967181313533,502.50999999999476,0,0,0,0.0017161372542642273,0.28912997262894313,0.07382875820467452,324.0799999999872,0,0,0,0,0,1767124800000000
88929.36,89279.42,88073.35,88330.8,1206.0699999999924,598.5599999999977,0.49628960176440956,350.0599999999977,257.4499999999971,0.2902484930393757,0.21346190519621475,0.21346190519621475,0.7097515069606243,-0.00673073549612857,0.08696,190,88253.0,88377.74,87949.42,88154.31,428.320000000007,98.69000000000233,0.23041184161374842,124.74000000000524,204.88999999999942,0.2912308554351961,0.47835730295105544,0.47835730295105544,0.7087691445648039,-0.0011182622687048172,0.07851,98,88155.73,88304.54,87846.44,88244.69,458.09999999999127,88.9600000000064,0.19419340755295372,59.84999999999127,309.2899999999936,0.13064833005892254,0.6751582623881237,0.8693516699410775,0.6751582623881237,0.001009123286710878,0.07522,66,88356.75,88525.95,88228.34,88483.16,297.6100000000006,126.41000000000349,0.4247505124155883,42.7899999999936,128.4100000000035,0.1437787708746128,0.43147071670979886,0.8562212291253872,0.43147071670979886,0.0014306773393091277,0.03902,33,88929.36,89279.42,87949.42,88154.31,1330.0,775.0500000000029,0.5827443609022578,350.0599999999977,204.88999999999942,0.2632030075187952,0.15405263157894694,0.15405263157894694,0.7367969924812048,-0.008715344403693037,0.16547,288,88155.73,88525.95,87846.44,88483.16,679.5099999999948,327.43000000000757,0.48186192992010435,42.7899999999936,309.2899999999936,0.06297184736058914,0.4551662227193065,0.9370281526394109,0.4551662227193065,0.0037142225468498324,0.11424,99,0.5109097744360863,0.003730390493669633,0,1,0,0,0,89279.42,87846.44,1432.979999999996,0.44433278901310763,0.35513693235053495,1.0695274561075452,0.6496616459288501,0.42668304269076823,-269.5599999999994,1,0,1,0,0,0.002702372233388761,1.4209757194243975,0.5187450146237703,0.5,0,0,1,0,0.0,1,0.0014238867599212224,0.13504724420437833,-0.2156275733087734,502.50999999999476,0,0,0,-0.0009835769879827927,0.13729430976007428,-0.08886376641683545,324.0799999999872,0,0,0,-0.001160785848968393,-0.03401303577161257,-0.20525757512317372,245.38999999999942,0,0,0,0,0,1767132000000000
88253.0,88377.74,87949.42,88154.31,428.320000000007,98.69000000000233,0.23041184161374842,124.74000000000524,204.88999999999942,0.2912308554351961,0.47835730295105544,0.47835730295105544,0.7087691445648039,-0.0011182622687048172,0.07851,98,88155.73,88304.54,87846.44,88244.69,458.09999999999127,88.9600000000064,0.19419340755295372,59.84999999999127,309.2899999999936,0.13064833005892254,0.6751582623881237,0.8693516699410775,0.6751582623881237,0.001009123286710878,0.07522,66,88356.75,88525.95,88228.34,88483.16,297.6100000000006,126.41000000000349,0.4247505124155883,42.7899999999936,128.4100000000035,0.1437787708746128,0.43147071670979886,0.8562212291253872,0.43147071670979886,0.0014306773393091277,0.03902,33,88355.82,88676.68,88174.17,88609.15,502.50999999999476,253.3299999999872,0.5041292710592622,67.52999999999884,181.65000000000873,0.13438538536546446,0.3614853435752734,0.8656146146345356,0.3614853435752734,0.002867156911678048,0.04342,19,88253.0,88377.74,87846.44,88244.69,531.3000000000029,8.309999999997672,0.015640880858267696,124.74000000000524,398.25,0.23478260869566075,0.7495765104460715,0.7495765104460715,0.7652173913043393,-9.416110500493069e-05,0.15372999999999998,164,88356.75,88676.68,88174.17,88609.15,502.50999999999476,252.39999999999418,0.5022785616206579,67.52999999999884,182.58000000000175,0.13438538536546446,0.3633360530138776,0.8656146146345356,0.3633360530138776,0.0028566012217514647,0.08244,52,0.9458121588556221,0.004130106865353422,0,1,0,0,0,88676.68,87846.44,830.2399999999907,0.9186620736172678,1.0695274561075452,0.6496616459288501,1.6884849299418494,1.2732194285617642,6.2079999999971855,1,1,1,0,0,0.0014238867599212224,2.004034490942016,1.1127626858021529,0.5757575757575758,0,0,1,0,2.0,0,-0.0024040406662290126,0.08521632299094334,-0.30512863750239694,324.0799999999872,1,0,0,-0.0025809975606356783,-0.21045721719020752,-0.5060223549816921,245.38999999999942,0,0,1,-0.0014179122584969672,-0.1513297359799586,-0.2534447870495286,84.77999999999884,0,0,1,0,1,1767139200000000
88155.73,88304.54,87846.44,88244.69,458.09999999999127,88.9600000000064,0.19419340755295372,59.84999999999127,309.2899999999936,0.13064833005892254,0.6751582623881237,0.8693516699410775,0.6751582623881237,0.001009123286710878,0.07522,66,88356.75,88525.95,88228.34,88483.16,297.6100000000006,126.41000000000349,0.4247505124155883,42.7899999999936,128.4100000000035,0.1437787708746128,0.43147071670979886,0.8562212291253872,0.43147071670979886,0.0014306773393091277,0.03902,33,88355.82,88676.68,88174.17,88609.15,502.50999999999476,253.3299999999872,0.5041292710592622,67.52999999999884,181.65000000000873,0.13438538536546446,0.3614853435752734,0.8656146146345356,0.3614853435752734,0.002867156911678048,0.04342,19,88496.48,88679.9,88355.82,88396.13,324.0799999999872,100.34999999999127,0.3096457664773983,183.41999999999825,40.30999999999767,0.5659713650950552,0.12438286842754648,0.12438286842754648,0.43402863490494475,-0.0011339434065624765,0.00631,17,88155.73,88525.95,87846.44,88483.16,679.5099999999948,327.43000000000757,0.48186192992010435,42.7899999999936,309.2899999999936,0.06297184736058914,0.4551662227193065,0.9370281526394109,0.4551662227193065,0.0037142225468498324,0.11424,99,88355.82,88679.9,88174.17,88396.13,505.7299999999959,40.30999999999767,0.07970656279041781,283.7699999999895,181.65000000000873,0.5611096830324319,0.35918375417715026,0.43889031696756803,0.35918375417715026,0.00045622348363694165,0.049729999999999996,36,0.7442568909949814,-0.0009835769879827927,1,0,0,0,0,88679.9,87846.44,833.4599999999919,0.6595277517817384,0.6496616459288501,1.6884849299418494,0.6449224891046756,0.7727106547344439,-19.71600000000186,1,0,0,0,0,-0.0024040406662290126,0.3961236332056856,0.14532473514509442,0.8947368421052632,0,0,0,0,2.0,0,-0.00017738333114813987,0.04594101696541402,-0.24848223070094286,245.38999999999942,0,0,1,0.0009885048135025443,0.104840064310214,0.0031195258320630796,84.77999999999884,0,0,0,0.0019736158132712678,0.38235788160199186,-0.0483526503971436,358.9799999999959,1,0,1,0,1,1767146400000000
88356.75,88525.95,88228.34,88483.16,297.6100000000006,126.41000000000349,0.4247505124155883,42.7899999999936,128.4100000000035,0.1437787708746128,0.43147071670979886,0.8562212291253872,0.43147071670979886,0.0014306773393091277,0.03902,33,88355.82,88676.68,88174.17,88609.15,502.50999999999476,253.3299999999872,0.5041292710592622,67.52999999999884,181.65000000000873,0.13438538536546446,0.3614853435752734,0.8656146146345356,0.3614853435752734,0.002867156911678048,0.04342,19,88496.48,88679.9,88355.82,88396.13,324.0799999999872,100.34999999999127,0.3096457664773983,183.41999999999825,40.30999999999767,0.5659713650950552,0.12438286842754648,0.12438286842754648,0.43402863490494475,-0.0011339434065624765,0.00631,17,88434.42,88434.42,88189.03,88380.45,245.38999999999942,53.970000000001164,0.21993561269815923,0.0,191.41999999999825,0.0,0.7800643873018408,0.7800643873018408,1.0,-0.0006102827383274168,0.01193,20,88356.75,88676.68,88174.17,88609.15,502.50999999999476,252.39999999999418,0.5022785616206579,67.52999999999884,182.58000000000175,0.13438538536546446,0.3633360530138776,0.8656146146345356,0.3633360530138776,0.0028566012217514647,0.08244,52,88496.48,88679.9,88189.03,88380.45,490.86999999999534,116.02999999999884,0.23637622995905216,183.41999999999825,191.41999999999825,0.37366308798663594,0.3899606820543119,0.3899606820543119,0.6263369120133641,-0.0013111255950518652,0.01824,37,0.9768362818650385,-0.0025809975606356783,0,1,0,0,0,88679.9,88174.17,505.7299999999959,0.4078856306724942,1.6884849299418494,0.6449224891046756,0.7571895828190851,0.6548389966198271,-33.509000000001166,0,1,0,0,0,-0.00017738333114813987,0.5378176382661272,1.890649762282092,1.1764705882352942,0,0,0,1,0.0,1,0.0011660949904643836,0.20378462816126885,0.036145769481737255,84.77999999999884,0,0,0,0.00215138076350585,0.6611432978071368,-0.048682103098482477,358.9799999999959,1,0,1,0.005586755894544604,0.9891641785142349,0.4126510193186167,291.5599999999977,1,0,1,0,1,1767153600000000
88355.82,88676.68,88174.17,88609.15,502.50999999999476,253.3299999999872,0.5041292710592622,67.52999999999884,181.65000000000873,0.13438538536546446,0.3614853435752734,0.8656146146345356,0.3614853435752734,0.002867156911678048,0.04342,19,88496.48,88679.9,88355.82,88396.13,324.0799999999872,100.34999999999127,0.3096457664773983,183.41999999999825,40.30999999999767,0.5659713650950552,0.12438286842754648,0.12438286842754648,0.43402863490494475,-0.0011339434065624765,0.00631,17,88434.42,88434.42,88189.03,88380.45,245.38999999999942,53.970000000001164,0.21993561269815923,0.0,191.41999999999825,0.0,0.7800643873018408,0.7800643873018408,1.0,-0.0006102827383274168,0.01193,20,88398.73,88483.51,88398.73,88483.51,84.77999999999884,84.77999999999884,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0009590635521572466,0.00613,8,88355.82,88679.9,88174.17,88396.13,505.7299999999959,40.30999999999767,0.07970656279041781,283.7699999999895,181.65000000000873,0.5611096830324319,0.35918375417715026,0.43889031696756803,0.35918375417715026,0.00045622348363694165,0.049729999999999996,36,88434.42,88483.51,88189.03,88483.51,294.4799999999959,49.08999999999651,0.16670062483019962,0.0,245.38999999999942,0.0,0.8332993751698003,1.0,0.8332993751698003,0.0005551006044930418,0.01806,28,0.5822869910821946,0.0009885048135025443,1,0,0,0,1,88679.9,88174.17,505.7299999999959,0.611670258833763,0.6449224891046756,0.7571895828190851,0.34549085129793,0.23726188921435187,-133.18799999999763,1,0,1,0,0,0.0011660949904643836,1.570872707059422,0.5138306789606035,0.4,0,0,0,0,0.0,0,0.000984138174446203,0.4573586696458679,-0.25246673125975133,358.9799999999959,1,0,1,0.004415511997659438,0.785379550352966,0.2088663911573478,291.5599999999977,1,0,0,0.003356218576772152,0.9117117829672068,0.4001740058924847,258.6999999999971,1,0,1,0,1,1767160800000000
88496.48,88679.9,88355.82,88396.13,324.0799999999872,100.34999999999127,0.3096457664773983,183.41999999999825,40.30999999999767,0.5659713650950552,0.12438286842754648,0.12438286842754648,0.43402863490494475,-0.0011339434065624765,0.00631,17,88434.42,88434.42,88189.03,88380.45,245.38999999999942,53.970000000001164,0.21993561269815923,0.0,191.41999999999825,0.0,0.7800643873018408,0.7800643873018408,1.0,-0.0006102827383274168,0.01193,20,88398.73,88483.51,88398.73,88483.51,84.77999999999884,84.77999999999884,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0009590635521572466,0.00613,8,88611.37,88714.81,88355.83,88570.59,358.9799999999959,40.779999999998836,0.11359964343417266,103.44000000000233,214.75999999999476,0.28814975764667533,0.598250598919152,0.598250598919152,0.7118502423533247,-0.000460211821575518,0.03359,28,88496.48,88679.9,88189.03,88380.45,490.86999999999534,116.02999999999884,0.23637622995905216,183.41999999999825,191.41999999999825,0.37366308798663594,0.3899606820543119,0.3899606820543119,0.6263369120133641,-0.0013111255950518652,0.01824,37,88398.73,88714.81,88355.83,88570.59,358.9799999999959,171.86000000000058,0.47874533400190133,144.22000000000116,42.89999999999418,0.40174940108084795,0.11950526491725073,0.598250598919152,0.11950526491725073,0.001944145577656986,0.039720000000000005,36,0.7313137898017792,0.00215138076350585,0,1,0,0,0,88714.81,88189.03,525.7799999999988,0.7257027654151899,0.7571895828190851,0.34549085129793,4.2342533616419065,1.6460680168131627,-5.590999999997457,1,1,1,0,0,0.000984138174446203,0.48100967209246753,5.479608482871126,3.5,0,0,0,0,-2.0,1,0.003428000197356784,0.589809425995666,0.035280915972465576,291.5599999999977,1,0,0,0.0023697482426163763,0.7113241279622672,0.2192932405188542,258.6999999999971,1,0,0,-0.006750547783411998,0.9925063714861685,-1.5651222944958068,1344.75,1,1,1,1,1,1767168000000000
88434.42,88434.42,88189.03,88380.45,245.38999999999942,53.970000000001164,0.21993561269815923,0.0,191.41999999999825,0.0,0.7800643873018408,0.7800643873018408,1.0,-0.0006102827383274168,0.01193,20,88398.73,88483.51,88398.73,88483.51,84.77999999999884,84.77999999999884,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0009590635521572466,0.00613,8,88611.37,88714.81,88355.83,88570.59,358.9799999999959,40.779999999998836,0.11359964343417266,103.44000000000233,214.75999999999476,0.28814975764667533,0.598250598919152,0.598250598919152,0.7118502423533247,-0.000460211821575518,0.03359,28,88677.81,88880.7,88589.14,88874.21,291.5599999999977,196.40000000000873,0.6736177802168003,6.489999999990687,88.66999999999825,0.02225956921385217,0.3041226505693475,0.9777404307861478,0.3041226505693475,0.0022147592503694025,0.05327,25,88434.42,88483.51,88189.03,88483.51,294.4799999999959,49.08999999999651,0.16670062483019962,0.0,245.38999999999942,0.0,0.8332993751698003,1.0,0.8332993751698003,0.0005551006044930418,0.01806,28,88611.37,88880.7,88355.83,88874.21,524.8699999999953,262.84000000001106,0.5007716196391743,6.489999999990687,255.5399999999936,0.012364966563131337,0.48686341379769443,0.9876350334368686,0.48686341379769443,0.0029662107695660467,0.08685999999999999,53,1.7823621298560262,0.004415511997659438,1,0,0,0,0,88880.7,88189.03,691.6699999999983,0.9906169126895908,0.34549085129793,4.2342533616419065,0.812190094155666,1.2692157005006173,41.27099999999916,1,0,1,0,0,0.003428000197356784,4.816086316822323,1.5858886573384934,0.8928571428571429,0,0,0,0,0.0,0,-0.0010546366600615587,0.10175372648805107,-0.27226856738040894,258.6999999999971,1,0,0,-0.010143775117663512,0.3154972747119105,-1.6287102230832857,1344.75,1,1,0,-0.014758949756065398,-1.5569997253025436,-2.1276764931253522,394.72000000000116,0,1,1,1,1,1767175200000000
88398.73,88483.51,88398.73,88483.51,84.77999999999884,84.77999999999884,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0009590635521572466,0.00613,8,88611.37,88714.81,88355.83,88570.59,358.9799999999959,40.779999999998836,0.11359964343417266,103.44000000000233,214.75999999999476,0.28814975764667533,0.598250598919152,0.598250598919152,0.7118502423533247,-0.000460211821575518,0.03359,28,88677.81,88880.7,88589.14,88874.21,291.5599999999977,196.40000000000873,0.6736177802168003,6.489999999990687,88.66999999999825,0.02225956921385217,0.3041226505693475,0.9777404307861478,0.3041226505693475,0.0022147592503694025,0.05327,25,88935.08,88944.59,88685.89,88780.48,258.6999999999971,154.60000000000582,0.5976034016235313,9.509999999994761,94.58999999999651,0.03676072671045562,0.365635871666013,0.365635871666013,0.9632392732895444,-0.0017383466681539783,0.06428,39,88398.73,88714.81,88355.83,88570.59,358.9799999999959,171.86000000000058,0.47874533400190133,144.22000000000116,42.89999999999418,0.40174940108084795,0.11950526491725073,0.598250598919152,0.11950526491725073,0.001944145577656986,0.039720000000000005,36,88677.81,88944.59,88589.14,88780.48,355.4499999999971,102.66999999999825,0.28884512589674805,164.11000000000058,88.66999999999825,0.4616964411309662,0.2494584329722858,0.5383035588690338,0.2494584329722858,0.0011577868240093547,0.11755,64,0.9901665830965545,0.0023697482426163763,1,0,0,0,0,88944.59,88355.83,588.7599999999948,0.7212616346219137,4.2342533616419065,0.812190094155666,0.8872959253669884,1.0554588478485547,45.43399999999965,1,0,0,0,0,-0.0010546366600615587,0.7871690427698521,1.2066829359864841,1.56,0,0,0,0,0.0,0,-0.009098734316372203,0.5298423805965077,-1.7541952578300362,1344.75,1,1,0,-0.013718781425826831,-1.6699504042394284,-2.3403763842652534,394.72000000000116,0,1,0,-0.013489677010081413,-1.4731639377675185,-2.1577722671377138,403.06999999999243,0,1,1,1,1,1767182400000000
88611.37,88714.81,88355.83,88570.59,358.9799999999959,40.779999999998836,0.11359964343417266,103.44000000000233,214.75999999999476,0.28814975764667533,0.598250598919152,0.598250598919152,0.7118502423533247,-0.000460211821575518,0.03359,28,88677.81,88880.7,88589.14,88874.21,291.5599999999977,196.40000000000873,0.6736177802168003,6.489999999990687,88.66999999999825,0.02225956921385217,0.3041226505693475,0.9777404307861478,0.3041226505693475,0.0022147592503694025,0.05327,25,88935.08,88944.59,88685.89,88780.48,258.6999999999971,154.60000000000582,0.5976034016235313,9.509999999994761,94.58999999999651,0.03676072671045562,0.365635871666013,0.365635871666013,0.9632392732895444,-0.0017383466681539783,0.06428,39,88945.81,89092.43,87747.68,87972.69,1344.75,973.1199999999953,0.7236437999628149,146.61999999999534,225.0100000000093,0.10903141847926778,0.16732478155791733,0.16732478155791733,0.8909685815207322,-0.01094059405384018,0.02774,44,88611.37,88880.7,88355.83,88874.21,524.8699999999953,262.84000000001106,0.5007716196391743,6.489999999990687,255.5399999999936,0.012364966563131337,0.48686341379769443,0.9876350334368686,0.48686341379769443,0.0029662107695660467,0.08685999999999999,53,88935.08,89092.43,87747.68,87972.69,1344.75,962.3899999999994,0.7156646216768912,157.34999999999127,225.0100000000093,0.1170105967651915,0.16732478155791733,0.16732478155791733,0.8829894032348085,-0.010821264230042815,0.09202,83,2.5620629870253815,-0.010143775117663512,0,1,0,1,0,89092.43,87747.68,1344.75,0.16732478155791733,0.812190094155666,0.8872959253669884,5.198105914186375,4.436947340636181,292.4450000000012,1,1,0,1,0,-0.009098734316372203,6.294437257438284,0.4315494710640946,1.1282051282051282,0,0,0,1,-2.0,0,-0.00466246968235251,-0.13044060234244542,-0.42396728016360263,394.72000000000116,0,1,0,-0.0044312615653789855,-0.04428332403792743,-0.34401933444877886,403.06999999999243,0,1,1,-0.0024272305416601636,-0.15878787878787792,-1.4644208960773368,1755.75,0,1,0,1,-1,1767189600000000
88677.81,88880.7,88589.14,88874.21,291.5599999999977,196.40000000000873,0.6736177802168003,6.489999999990687,88.66999999999825,0.02225956921385217,0.3041226505693475,0.9777404307861478,0.3041226505693475,0.0022147592503694025,0.05327,25,88935.08,88944.59,88685.89,88780.48,258.6999999999971,154.60000000000582,0.5976034016235313,9.509999999994761,94.58999999999651,0.03676072671045562,0.365635871666013,0.365635871666013,0.9632392732895444,-0.0017383466681539783,0.06428,39,88945.81,89092.43,87747.68,87972.69,1344.75,973.1199999999953,0.7236437999628149,146.61999999999534,225.0100000000093,0.10903141847926778,0.16732478155791733,0.16732478155791733,0.8909685815207322,-0.01094059405384018,0.02774,44,87794.71,87797.28,87402.56,87562.52,394.72000000000116,232.19000000000233,0.5882397648966398,2.569999999992433,159.9600000000064,0.006510944466944734,0.4052492906364155,0.4052492906364155,0.9934890555330552,-0.0026446923738343564,0.14005,49,88677.81,88944.59,88589.14,88780.48,355.4499999999971,102.66999999999825,0.28884512589674805,164.11000000000058,88.66999999999825,0.4616964411309662,0.2494584329722858,0.5383035588690338,0.2494584329722858,0.0011577868240093547,0.11755,64,88945.81,89092.43,87402.56,87562.52,1689.8699999999953,1383.2899999999936,0.818577760419439,146.61999999999534,159.9600000000064,0.08676407060897924,0.09465816897158175,0.09465816897158175,0.9132359293910207,-0.015552053548109734,0.16779,93,4.754170769447206,-0.013718781425826831,0,1,0,1,0,89092.43,87402.56,1689.8699999999953,0.09465816897158175,0.8872959253669884,5.198105914186375,0.2935266778211572,0.6248832459987054,139.5530000000013,0,1,0,1,0,-0.00466246968235251,0.23860366655705714,5.048666186012978,1.1136363636363635,0,0,0,1,-2.0,0,0.00023229116749945433,0.2074834158840599,-0.03103789048861583,403.06999999999243,0,0,1,0.0022457096940562415,0.11636398066123427,-0.9226212667246622,1755.75,0,1,0,-0.00011934329893659168,0.10713250131666584,-0.00618390763786393,191.4899999999907,0,0,0,1,-1,1767196800000000
